Ano;Mês;Código do Regulado - ANP;Coletor;UF do certificado;Volume(L)
2017;5;3059723874;LUBRIFICANTES FENIX LTDA;PA;115692
2017;5;3059723874;LUBRIFICANTES FENIX LTDA;PB;3339
2017;5;3059723874;LUBRIFICANTES FENIX LTDA;PE;5771
2017;5;3059723874;LUBRIFICANTES FENIX LTDA;PI;274
2017;5;3059723874;LUBRIFICANTES FENIX LTDA;PR;37246
2017;5;3059723874;LUBRIFICANTES FENIX LTDA;RJ;109741
2017;5;3059723874;LUBRIFICANTES FENIX LTDA;RN;3637
2017;5;3059723874;LUBRIFICANTES FENIX LTDA;RO;35834
2017;5;3059723874;LUBRIFICANTES FENIX LTDA;RR;290
2017;5;3059723874;LUBRIFICANTES FENIX LTDA;RS;177569
2017;5;3059723874;LUBRIFICANTES FENIX LTDA;SC;30365
2017;5;3059723874;LUBRIFICANTES FENIX LTDA;SE;2171
2017;5;3059723874;LUBRIFICANTES FENIX LTDA;SP;552786
2017;5;3059723874;LUBRIFICANTES FENIX LTDA;TO;35668
2017;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;AC;27905
2017;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;AL;81293
2017;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;AM;114477
2017;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;AP;36253
2017;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;BA;1084568
2017;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;CE;357550
2017;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;DF;199712
2017;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;ES;207225
2017;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;GO;644927
2017;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;MA;297603
2017;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;MG;1515347
2017;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;MS;336564
2017;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;MT;508090
2017;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;PA;200023
2017;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;PB;143219
2017;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;PE;275787
2017;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;PI;224694
2017;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;PR;923463
2017;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;RJ;601369
2017;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;RN;100306
2017;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;RO;65291
2017;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;RR;22603
2017;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;RS;596640
2017;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SC;541634
2017;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SE;38303
2017;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SP;2570974
2017;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;TO;39817
2017;5;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;AM;147320
2017;5;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;BA;436303
2017;5;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;CE;27992
2017;5;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;DF;16059
2017;5;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;ES;150000
2017;5;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;GO;401473
2017;5;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;MA;22034
2017;5;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;MG;1729102
2017;5;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;MT;93506
2017;5;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;PA;454050
2017;5;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;PE;4896
2017;5;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;PR;201489
2017;5;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;RJ;1603000
2017;5;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;RS;125503
2017;5;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;SC;204624
2017;5;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;SE;100512
2017;5;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;SP;355700
2017;5;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;TO;133284
2017;5;3052554300;PROLUB RERREFINO DE LUBRIFICANTES LTDA.;GO;5390
2017;5;3052554300;PROLUB RERREFINO DE LUBRIFICANTES LTDA.;MG;156150
2017;5;3052554300;PROLUB RERREFINO DE LUBRIFICANTES LTDA.;MS;132610
2017;5;3052554300;PROLUB RERREFINO DE LUBRIFICANTES LTDA.;PR;305000
2017;5;3052554300;PROLUB RERREFINO DE LUBRIFICANTES LTDA.;RJ;28951
2017;5;3052554300;PROLUB RERREFINO DE LUBRIFICANTES LTDA.;SP;276049
2017;5;3023821176;PROLUMINAS LUBRIFICANTES LTDA;AL;23442
2017;5;3023821176;PROLUMINAS LUBRIFICANTES LTDA;BA;84792
2017;5;3023821176;PROLUMINAS LUBRIFICANTES LTDA;CE;40900
2017;5;3023821176;PROLUMINAS LUBRIFICANTES LTDA;ES;2763
2017;5;3023821176;PROLUMINAS LUBRIFICANTES LTDA;GO;147329
2017;5;3023821176;PROLUMINAS LUBRIFICANTES LTDA;MG;70126
2017;5;3023821176;PROLUMINAS LUBRIFICANTES LTDA;PB;96144
2017;5;3023821176;PROLUMINAS LUBRIFICANTES LTDA;PE;10000
2017;5;3023821176;PROLUMINAS LUBRIFICANTES LTDA;PR;668871
2017;5;3023821176;PROLUMINAS LUBRIFICANTES LTDA;RJ;249790
2017;5;3023821176;PROLUMINAS LUBRIFICANTES LTDA;RS;222679
2017;5;3023821176;PROLUMINAS LUBRIFICANTES LTDA;SC;340398
2017;5;3023821176;PROLUMINAS LUBRIFICANTES LTDA;SP;895146
2017;5;3028726412;TASA LUBRIFICANTES LTDA;AL;2200
2017;5;3028726412;TASA LUBRIFICANTES LTDA;BA;493066
2017;5;3028726412;TASA LUBRIFICANTES LTDA;CE;8604
2017;5;3028726412;TASA LUBRIFICANTES LTDA;DF;467891
2017;5;3028726412;TASA LUBRIFICANTES LTDA;ES;6492
2017;5;3028726412;TASA LUBRIFICANTES LTDA;GO;429334
2017;5;3028726412;TASA LUBRIFICANTES LTDA;MA;5000
2017;5;3028726412;TASA LUBRIFICANTES LTDA;MG;628345
2017;5;3028726412;TASA LUBRIFICANTES LTDA;MT;650
2017;5;3028726412;TASA LUBRIFICANTES LTDA;PA;5428
2017;5;3028726412;TASA LUBRIFICANTES LTDA;PB;1800
2017;5;3028726412;TASA LUBRIFICANTES LTDA;PE;13300
2017;5;3028726412;TASA LUBRIFICANTES LTDA;PI;10672
2017;5;3028726412;TASA LUBRIFICANTES LTDA;PR;96937
2017;5;3028726412;TASA LUBRIFICANTES LTDA;RJ;946078
2017;5;3028726412;TASA LUBRIFICANTES LTDA;RN;2000
2017;5;3028726412;TASA LUBRIFICANTES LTDA;SC;4458
2017;5;3028726412;TASA LUBRIFICANTES LTDA;SE;8860
2017;5;3028726412;TASA LUBRIFICANTES LTDA;SP;285236
2017;5;3028726412;TASA LUBRIFICANTES LTDA;TO;7722
2017;6;3050045897;BRAZÃO LUBRIFICANTES LTDA;SP;414074
2017;6;3084527274;ETERNAL INDÚSTRIA, COMÉRCIO, SERVIÇOS E TRATAMENTO DE RESÍDUOS DA AMAZÔNIA LTDA;AM;652829
2017;6;3084527274;ETERNAL INDÚSTRIA, COMÉRCIO, SERVIÇOS E TRATAMENTO DE RESÍDUOS DA AMAZÔNIA LTDA;PA;16000
2017;6;3084527274;ETERNAL INDÚSTRIA, COMÉRCIO, SERVIÇOS E TRATAMENTO DE RESÍDUOS DA AMAZÔNIA LTDA;RR;44270
2017;6;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;MA;63839
2017;6;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;MG;48570
2017;6;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;MT;55963
2017;6;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;PA;6391
2017;6;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;PR;147780
2017;6;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;RJ;578137
2017;6;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;RS;60000
2017;6;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;SC;202964
2017;6;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;SP;416828
2017;6;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;BA;3161
2017;6;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;MG;22400
2017;6;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;MS;2954
2017;6;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;PA;1796
2017;6;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;PR;161013
2017;6;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;RJ;10117
2017;6;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;RS;789235
2017;6;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;SC;212683
2017;6;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;SP;1926
2017;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;AL;21329
2017;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;BA;79440
2017;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;CE;115211
2017;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;ES;226566
2017;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;GO;218755
2017;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;MA;20000
2017;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;MG;370000
2017;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;PA;36453
2017;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;PB;649
2017;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;PE;212519
2017;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;PI;224
2017;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;PR;398906
2017;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;RJ;42600
2017;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;RO;204
2017;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;RS;272083
2017;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SC;98528
2017;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SP;1179931
2017;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;TO;60517
2017;6;3059723874;LUBRIFICANTES FENIX LTDA;AC;119
2017;6;3059723874;LUBRIFICANTES FENIX LTDA;AL;2607
2017;6;3059723874;LUBRIFICANTES FENIX LTDA;AM;23663
2017;6;3059723874;LUBRIFICANTES FENIX LTDA;AP;22
2017;6;3059723874;LUBRIFICANTES FENIX LTDA;BA;8218
2017;6;3059723874;LUBRIFICANTES FENIX LTDA;CE;19267
2017;6;3059723874;LUBRIFICANTES FENIX LTDA;DF;25333
2017;6;3059723874;LUBRIFICANTES FENIX LTDA;ES;13865
2017;6;3059723874;LUBRIFICANTES FENIX LTDA;GO;90239
2017;6;3059723874;LUBRIFICANTES FENIX LTDA;MA;3459
2017;6;3059723874;LUBRIFICANTES FENIX LTDA;MG;115866
2017;6;3059723874;LUBRIFICANTES FENIX LTDA;MS;103530
2017;6;3059723874;LUBRIFICANTES FENIX LTDA;MT;60810
2017;6;3059723874;LUBRIFICANTES FENIX LTDA;PA;114335
2017;6;3059723874;LUBRIFICANTES FENIX LTDA;PB;4385
2017;6;3059723874;LUBRIFICANTES FENIX LTDA;PE;4588
2017;6;3059723874;LUBRIFICANTES FENIX LTDA;PI;233
2017;6;3059723874;LUBRIFICANTES FENIX LTDA;PR;93719
2017;6;3059723874;LUBRIFICANTES FENIX LTDA;RJ;109689
2017;6;3059723874;LUBRIFICANTES FENIX LTDA;RN;3986
2017;6;3059723874;LUBRIFICANTES FENIX LTDA;RO;35890
2017;6;3059723874;LUBRIFICANTES FENIX LTDA;RR;290
2017;6;3059723874;LUBRIFICANTES FENIX LTDA;RS;223199
2017;6;3059723874;LUBRIFICANTES FENIX LTDA;SC;93326
2017;6;3059723874;LUBRIFICANTES FENIX LTDA;SE;2093
2017;6;3059723874;LUBRIFICANTES FENIX LTDA;SP;588935
2017;6;3059723874;LUBRIFICANTES FENIX LTDA;TO;34765
2017;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;AC;28626
2017;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;AL;81398
2017;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;AM;114675
2017;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;AP;36144
2017;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;BA;1086941
2017;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;CE;351570
2017;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;DF;168991
2017;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;ES;207293
2017;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;GO;628499
2017;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;MA;318443
2017;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;MG;1514207
2017;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;MS;305793
2017;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;MT;489629
2017;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;PA;233733
2017;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;PB;142564
2017;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;PE;276165
2017;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;PI;224830
2017;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;PR;961567
2017;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;RJ;601469
2017;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;RN;109629
2017;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;RO;70501
2017;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;RR;22603
2017;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;RS;614613
2017;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SC;536007
2017;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SE;38439
2017;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SP;2597965
2017;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;TO;50145
2017;6;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;AM;150634
2017;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;AL;778
2017;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;BA;431885
2017;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;CE;27992
2017;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;DF;118538
2017;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;ES;147469
2017;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;GO;298994
2017;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;MA;22034
2017;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;MG;1180880
2017;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;MT;93506
2017;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;PA;549500
2017;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;PE;5542
2017;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;PI;122
2017;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;PR;201479
2017;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;RJ;2119466
2017;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;RN;700
2017;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;RS;125503
2017;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;SC;204624
2017;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;SE;134116
2017;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;SP;452500
2017;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;TO;26040
2017;6;3052554300;PROLUB RERREFINO DE LUBRIFICANTES LTDA.;GO;1750
2017;6;3052554300;PROLUB RERREFINO DE LUBRIFICANTES LTDA.;MG;161438
2017;6;3052554300;PROLUB RERREFINO DE LUBRIFICANTES LTDA.;MS;136250
2017;6;3052554300;PROLUB RERREFINO DE LUBRIFICANTES LTDA.;PR;310000
2017;6;3052554300;PROLUB RERREFINO DE LUBRIFICANTES LTDA.;SP;296450
2017;6;3023821176;PROLUMINAS LUBRIFICANTES LTDA;AL;23442
2017;6;3023821176;PROLUMINAS LUBRIFICANTES LTDA;BA;84792
2017;6;3023821176;PROLUMINAS LUBRIFICANTES LTDA;CE;43000
2017;6;3023821176;PROLUMINAS LUBRIFICANTES LTDA;GO;147519
2017;6;3023821176;PROLUMINAS LUBRIFICANTES LTDA;MG;70000
2017;6;3023821176;PROLUMINAS LUBRIFICANTES LTDA;PB;147084
2017;6;3023821176;PROLUMINAS LUBRIFICANTES LTDA;PE;10000
2017;6;3023821176;PROLUMINAS LUBRIFICANTES LTDA;PR;40000
2017;6;3023821176;PROLUMINAS LUBRIFICANTES LTDA;RJ;305045
2017;6;3023821176;PROLUMINAS LUBRIFICANTES LTDA;RS;776062
2017;6;3023821176;PROLUMINAS LUBRIFICANTES LTDA;SC;450949
2017;6;3023821176;PROLUMINAS LUBRIFICANTES LTDA;SP;895146
2017;6;3068377894;QUÍMICA INDUSTRIAL SUPPLY LTDA;MS;230
2017;6;3068377894;QUÍMICA INDUSTRIAL SUPPLY LTDA;PR;610
2017;6;3068377894;QUÍMICA INDUSTRIAL SUPPLY LTDA;SP;1385
2017;6;3028726412;TASA LUBRIFICANTES LTDA;AL;850
2017;6;3028726412;TASA LUBRIFICANTES LTDA;BA;467382
2017;6;3028726412;TASA LUBRIFICANTES LTDA;CE;1574
2017;6;3028726412;TASA LUBRIFICANTES LTDA;DF;426870
2017;6;3028726412;TASA LUBRIFICANTES LTDA;ES;206196
2017;6;3028726412;TASA LUBRIFICANTES LTDA;GO;234885
2017;6;3028726412;TASA LUBRIFICANTES LTDA;MA;9300
2017;6;3028726412;TASA LUBRIFICANTES LTDA;MG;706564
2017;6;3028726412;TASA LUBRIFICANTES LTDA;PB;1450
2017;6;3028726412;TASA LUBRIFICANTES LTDA;PE;26790
2017;6;3028726412;TASA LUBRIFICANTES LTDA;PI;13900
2017;6;3028726412;TASA LUBRIFICANTES LTDA;PR;114773
2017;6;3028726412;TASA LUBRIFICANTES LTDA;RJ;675431
2017;6;3028726412;TASA LUBRIFICANTES LTDA;RN;3220
2017;6;3028726412;TASA LUBRIFICANTES LTDA;SC;1542
2017;6;3028726412;TASA LUBRIFICANTES LTDA;SE;9150
2017;6;3028726412;TASA LUBRIFICANTES LTDA;SP;219646
2017;6;3028726412;TASA LUBRIFICANTES LTDA;TO;14630
2017;7;3050045897;BRAZÃO LUBRIFICANTES LTDA;SP;447095
2017;7;3084527274;ETERNAL INDÚSTRIA, COMÉRCIO, SERVIÇOS E TRATAMENTO DE RESÍDUOS DA AMAZÔNIA LTDA;AM;457814
2017;7;3084527274;ETERNAL INDÚSTRIA, COMÉRCIO, SERVIÇOS E TRATAMENTO DE RESÍDUOS DA AMAZÔNIA LTDA;PA;16800
2017;7;3084527274;ETERNAL INDÚSTRIA, COMÉRCIO, SERVIÇOS E TRATAMENTO DE RESÍDUOS DA AMAZÔNIA LTDA;RR;40260
2017;7;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;GO;25581
2017;7;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;MA;18519
2017;7;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;MG;63660
2017;7;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;PA;16572
2017;7;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;PR;94365
2017;7;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;RJ;262883
2017;7;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;RS;109870
2017;7;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;SC;158070
2017;7;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;SE;42106
2017;7;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;SP;644743
2017;7;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;BA;1748
2017;7;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;MG;63316
2017;7;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;MS;1289
2017;7;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;PA;780
2017;7;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;PR;133202
2017;7;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;RS;614544
2017;7;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;SC;212745
2017;7;3049396591;LUBRASIL LUBRIFICANTES LTDA.;AL;14981
2017;7;3049396591;LUBRASIL LUBRIFICANTES LTDA.;BA;21923
2017;7;3049396591;LUBRASIL LUBRIFICANTES LTDA.;CE;137867
2017;7;3049396591;LUBRASIL LUBRIFICANTES LTDA.;DF;2957
2017;7;3049396591;LUBRASIL LUBRIFICANTES LTDA.;ES;315422
2017;7;3049396591;LUBRASIL LUBRIFICANTES LTDA.;GO;107363
2017;7;3049396591;LUBRASIL LUBRIFICANTES LTDA.;MG;536639
2017;7;3049396591;LUBRASIL LUBRIFICANTES LTDA.;MS;66000
2017;7;3049396591;LUBRASIL LUBRIFICANTES LTDA.;MT;6005
2017;7;3049396591;LUBRASIL LUBRIFICANTES LTDA.;PA;17607
2017;7;3049396591;LUBRASIL LUBRIFICANTES LTDA.;PB;4117
2017;7;3049396591;LUBRASIL LUBRIFICANTES LTDA.;PE;116102
2017;7;3049396591;LUBRASIL LUBRIFICANTES LTDA.;PI;249
2017;7;3049396591;LUBRASIL LUBRIFICANTES LTDA.;PR;236466
2017;7;3049396591;LUBRASIL LUBRIFICANTES LTDA.;RJ;30614
2017;7;3049396591;LUBRASIL LUBRIFICANTES LTDA.;RO;7558
2017;7;3049396591;LUBRASIL LUBRIFICANTES LTDA.;RS;180598
2017;7;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SC;2845
2017;7;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SP;1445207
2017;7;3049396591;LUBRASIL LUBRIFICANTES LTDA.;TO;68650
2017;7;3059723874;LUBRIFICANTES FENIX LTDA;AL;2698
2017;7;3059723874;LUBRIFICANTES FENIX LTDA;AM;37152
2017;7;3059723874;LUBRIFICANTES FENIX LTDA;AP;642
2017;7;3059723874;LUBRIFICANTES FENIX LTDA;BA;5362
2017;7;3059723874;LUBRIFICANTES FENIX LTDA;CE;13322
2017;7;3059723874;LUBRIFICANTES FENIX LTDA;DF;27844
2017;7;3059723874;LUBRIFICANTES FENIX LTDA;ES;5071
2017;7;3059723874;LUBRIFICANTES FENIX LTDA;GO;87267
2017;7;3059723874;LUBRIFICANTES FENIX LTDA;MA;3182
2017;7;3059723874;LUBRIFICANTES FENIX LTDA;MG;121035
2017;7;3059723874;LUBRIFICANTES FENIX LTDA;MS;99398
2017;7;3059723874;LUBRIFICANTES FENIX LTDA;MT;61226
2017;7;3059723874;LUBRIFICANTES FENIX LTDA;PA;150620
2017;7;3059723874;LUBRIFICANTES FENIX LTDA;PB;325
2017;7;3059723874;LUBRIFICANTES FENIX LTDA;PE;5237
2017;7;3059723874;LUBRIFICANTES FENIX LTDA;PI;122
2017;7;3059723874;LUBRIFICANTES FENIX LTDA;PR;195659
2017;7;3059723874;LUBRIFICANTES FENIX LTDA;RJ;118658
2017;7;3059723874;LUBRIFICANTES FENIX LTDA;RN;1875
2017;7;3059723874;LUBRIFICANTES FENIX LTDA;RO;33822
2017;7;3059723874;LUBRIFICANTES FENIX LTDA;RR;4429
2017;7;3059723874;LUBRIFICANTES FENIX LTDA;RS;327420
2017;7;3059723874;LUBRIFICANTES FENIX LTDA;SC;112661
2017;7;3059723874;LUBRIFICANTES FENIX LTDA;SE;1293
2017;7;3059723874;LUBRIFICANTES FENIX LTDA;SP;667899
2017;7;3059723874;LUBRIFICANTES FENIX LTDA;TO;32464
2017;7;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;AC;28664
2017;7;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;AL;42929
2017;7;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;AM;126908
2017;7;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;AP;43091
2017;7;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;BA;814163
2017;7;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;CE;225420
2017;7;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;DF;195486
2017;7;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;ES;236513
2017;7;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;GO;669563
2017;7;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;MA;183912
2017;7;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;MG;1386427
2017;7;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;MS;269321
2017;7;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;MT;501117
2017;7;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;PA;128898
2017;7;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;PB;80798
2017;7;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;PE;228633
2017;7;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;PI;111347
2017;7;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;PR;1110574
2017;7;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;RJ;535049
2017;7;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;RN;101603
2017;7;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;RO;65543
