Ano;Mês;Código do Regulado - ANP;Agente Regulado;Região da Coleta;UF da Coleta;Volume Coletado(L)
2019;1;3023821176;PROLUMINAS LUBRIFICANTES LTDA;NE;AL;33456
2019;1;3023821176;PROLUMINAS LUBRIFICANTES LTDA;NE;PB;200
2019;1;3023821176;PROLUMINAS LUBRIFICANTES LTDA;NE;PE;11140
2019;1;3023821176;PROLUMINAS LUBRIFICANTES LTDA;S ;PR;397304
2019;1;3023821176;PROLUMINAS LUBRIFICANTES LTDA;S ;RS;341704
2019;1;3023821176;PROLUMINAS LUBRIFICANTES LTDA;S ;SC;182790
2019;1;3023821176;PROLUMINAS LUBRIFICANTES LTDA;SE;MG;193106
2019;1;3023821176;PROLUMINAS LUBRIFICANTES LTDA;SE;RJ;304960
2019;1;3023821176;PROLUMINAS LUBRIFICANTES LTDA;SE;SP;1620686
2019;1;3028726412;TASA LUBRIFICANTES LTDA;CO;DF;545517
2019;1;3028726412;TASA LUBRIFICANTES LTDA;CO;GO;85790
2019;1;3028726412;TASA LUBRIFICANTES LTDA;CO;MS;96379
2019;1;3028726412;TASA LUBRIFICANTES LTDA;CO;MT;5550
2019;1;3028726412;TASA LUBRIFICANTES LTDA;N ;PA;9000
2019;1;3028726412;TASA LUBRIFICANTES LTDA;N ;TO;59400
2019;1;3028726412;TASA LUBRIFICANTES LTDA;NE;AL;17080
2019;1;3028726412;TASA LUBRIFICANTES LTDA;NE;BA;206356
2019;1;3028726412;TASA LUBRIFICANTES LTDA;NE;CE;265035
2019;1;3028726412;TASA LUBRIFICANTES LTDA;NE;MA;2700
2019;1;3028726412;TASA LUBRIFICANTES LTDA;NE;PB;12500
2019;1;3028726412;TASA LUBRIFICANTES LTDA;NE;PE;48590
2019;1;3028726412;TASA LUBRIFICANTES LTDA;NE;PI;300
2019;1;3028726412;TASA LUBRIFICANTES LTDA;NE;RN;38070
2019;1;3028726412;TASA LUBRIFICANTES LTDA;NE;SE;14050
2019;1;3028726412;TASA LUBRIFICANTES LTDA;S ;PR;461777
2019;1;3028726412;TASA LUBRIFICANTES LTDA;S ;RS;460
2019;1;3028726412;TASA LUBRIFICANTES LTDA;SE;ES;227443
2019;1;3028726412;TASA LUBRIFICANTES LTDA;SE;MG;777004
2019;1;3028726412;TASA LUBRIFICANTES LTDA;SE;RJ;789443
2019;1;3028726412;TASA LUBRIFICANTES LTDA;SE;SP;732542
2019;1;3030676217;BIOPETRO PRESTAÇÃO DESERVIÇOS AMBIENTAIS LTDA ME.;N ;TO;36600
2019;1;3030676217;BIOPETRO PRESTAÇÃO DESERVIÇOS AMBIENTAIS LTDA ME.;SE;ES;53500
2019;1;3030676217;BIOPETRO PRESTAÇÃO DESERVIÇOS AMBIENTAIS LTDA ME.;SE;MG;370
2019;1;3030676217;BIOPETRO PRESTAÇÃO DESERVIÇOS AMBIENTAIS LTDA ME.;SE;RJ;1480
2019;1;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;CO;DF;162165
2019;1;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;CO;GO;352000
2019;1;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;CO;MS;536890
2019;1;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;CO;MT;624460
2019;1;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;AM;800
2019;1;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;PA;515866
2019;1;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;RO;111600
2019;1;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;TO;71720
2019;1;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;AL;69580
2019;1;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;BA;1021167
2019;1;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;CE;426450
2019;1;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;MA;172412
2019;1;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;PB;148730
2019;1;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;PE;456965
2019;1;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;PI;83170
2019;1;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;RN;285090
2019;1;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;SE;73525
2019;1;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;S ;PR;1654590
2019;1;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;S ;RS;648806
2019;1;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;S ;SC;724259
2019;1;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SE;ES;431022
2019;1;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SE;MG;1222115
2019;1;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SE;RJ;1471282
2019;1;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SE;SP;2875740
2019;1;3049396591;LUBRASIL LUBRIFICANTES LTDA.;CO;DF;16000
2019;1;3049396591;LUBRASIL LUBRIFICANTES LTDA.;CO;GO;175185
2019;1;3049396591;LUBRASIL LUBRIFICANTES LTDA.;CO;MS;9040
2019;1;3049396591;LUBRASIL LUBRIFICANTES LTDA.;CO;MT;44314
2019;1;3049396591;LUBRASIL LUBRIFICANTES LTDA.;N ;PA;13000
2019;1;3049396591;LUBRASIL LUBRIFICANTES LTDA.;N ;RO;13500
2019;1;3049396591;LUBRASIL LUBRIFICANTES LTDA.;N ;TO;97902
2019;1;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;AL;97773
2019;1;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;BA;205585
2019;1;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;CE;25740
2019;1;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;MA;69900
2019;1;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;PB;57060
2019;1;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;PE;174601
2019;1;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;PI;25130
2019;1;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;RN;53161
2019;1;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;SE;35956
2019;1;3049396591;LUBRASIL LUBRIFICANTES LTDA.;S ;PR;256988
2019;1;3049396591;LUBRASIL LUBRIFICANTES LTDA.;S ;RS;4300
2019;1;3049396591;LUBRASIL LUBRIFICANTES LTDA.;S ;SC;41900
2019;1;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SE;ES;171330
2019;1;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SE;MG;432855
2019;1;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SE;RJ;79200
2019;1;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SE;SP;1660981
2019;1;3050045897;BRAZÃO LUBRIFICANTES LTDA;SE;MG;79930
2019;1;3050045897;BRAZÃO LUBRIFICANTES LTDA;SE;RJ;9190
2019;1;3050045897;BRAZÃO LUBRIFICANTES LTDA;SE;SP;360036
2019;1;3059723874;LUBRIFICANTES FENIX LTDA;CO;DF;222800
2019;1;3059723874;LUBRIFICANTES FENIX LTDA;CO;GO;167250
2019;1;3059723874;LUBRIFICANTES FENIX LTDA;CO;MS;138500
2019;1;3059723874;LUBRIFICANTES FENIX LTDA;CO;MT;125900
2019;1;3059723874;LUBRIFICANTES FENIX LTDA;N ;PA;205300
2019;1;3059723874;LUBRIFICANTES FENIX LTDA;N ;RO;121930
2019;1;3059723874;LUBRIFICANTES FENIX LTDA;N ;TO;202850
2019;1;3059723874;LUBRIFICANTES FENIX LTDA;NE;AL;143600
2019;1;3059723874;LUBRIFICANTES FENIX LTDA;NE;BA;44090
2019;1;3059723874;LUBRIFICANTES FENIX LTDA;NE;CE;102400
2019;1;3059723874;LUBRIFICANTES FENIX LTDA;NE;PB;64200
2019;1;3059723874;LUBRIFICANTES FENIX LTDA;NE;SE;112300
2019;1;3059723874;LUBRIFICANTES FENIX LTDA;S ;PR;409770
2019;1;3059723874;LUBRIFICANTES FENIX LTDA;S ;RS;286030
2019;1;3059723874;LUBRIFICANTES FENIX LTDA;S ;SC;405200
2019;1;3059723874;LUBRIFICANTES FENIX LTDA;SE;ES;34050
2019;1;3059723874;LUBRIFICANTES FENIX LTDA;SE;MG;102670
2019;1;3059723874;LUBRIFICANTES FENIX LTDA;SE;RJ;32040
2019;1;3059723874;LUBRIFICANTES FENIX LTDA;SE;SP;1406500
2019;1;3068377894;QUÍMICA INDUSTRIAL SUPPLY LTDA;CO;MS;400
2019;1;3068377894;QUÍMICA INDUSTRIAL SUPPLY LTDA;S ;PR;600
2019;1;3068377894;QUÍMICA INDUSTRIAL SUPPLY LTDA;SE;SP;28650
2019;1;3084527274;ETERNAL INDÚSTRIA, COMÉRCIO, SERVIÇOS E TRATAMENTO DE RESÍDUOS DA AMAZÔNIA LTDA;N ;AM;1046477
2019;1;3084527274;ETERNAL INDÚSTRIA, COMÉRCIO, SERVIÇOS E TRATAMENTO DE RESÍDUOS DA AMAZÔNIA LTDA;N ;PA;30555
2019;1;3084527274;ETERNAL INDÚSTRIA, COMÉRCIO, SERVIÇOS E TRATAMENTO DE RESÍDUOS DA AMAZÔNIA LTDA;N ;RR;38325
2019;1;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;CO;MS;9500
2019;1;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;NE;CE;200
2019;1;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;S ;PR;247520
2019;1;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;S ;RS;1134278
2019;1;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;S ;SC;347618
2019;1;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;SE;RJ;1000
2019;1;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;SE;SP;2650
2019;1;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;S ;PR;177440
2019;1;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;S ;RS;96085
2019;1;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;S ;SC;548284
2019;1;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;SE;SP;88690
2019;2;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;CO;DF;10900
2019;2;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;CO;GO;35072
2019;2;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;NE;SE;14329
2019;2;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;S ;PR;253468
2019;2;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;S ;RS;45000
2019;2;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;S ;SC;165165
2019;2;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;SE;MG;65570
2019;2;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;SE;RJ;150630
2019;2;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;SE;SP;730652
2019;2;3002581865;WJ LUBRIFICANTES LTDA - EPP;CO;MS;51440
2019;2;3002581865;WJ LUBRIFICANTES LTDA - EPP;NE;AL;13820
2019;2;3002581865;WJ LUBRIFICANTES LTDA - EPP;NE;BA;1200
2019;2;3002581865;WJ LUBRIFICANTES LTDA - EPP;S ;PR;61495
2019;2;3002581865;WJ LUBRIFICANTES LTDA - EPP;S ;RS;1900
2019;2;3002581865;WJ LUBRIFICANTES LTDA - EPP;SE;MG;2900
2019;2;3002581865;WJ LUBRIFICANTES LTDA - EPP;SE;SP;249135
2019;2;3005276147;RS LUBRIFICANTES EIRELI - ME;CO;GO;7500
2019;2;3005276147;RS LUBRIFICANTES EIRELI - ME;NE;AL;143855
2019;2;3005276147;RS LUBRIFICANTES EIRELI - ME;NE;BA;480
2019;2;3005276147;RS LUBRIFICANTES EIRELI - ME;NE;CE;3970
2019;2;3005276147;RS LUBRIFICANTES EIRELI - ME;NE;PB;6550
2019;2;3005276147;RS LUBRIFICANTES EIRELI - ME;NE;PE;22740
2019;2;3005276147;RS LUBRIFICANTES EIRELI - ME;NE;PI;600
2019;2;3005276147;RS LUBRIFICANTES EIRELI - ME;NE;RN;56300
2019;2;3005276147;RS LUBRIFICANTES EIRELI - ME;NE;SE;15700
2019;2;3005276147;RS LUBRIFICANTES EIRELI - ME;S ;PR;184240
2019;2;3005276147;RS LUBRIFICANTES EIRELI - ME;S ;RS;98140
2019;2;3005276147;RS LUBRIFICANTES EIRELI - ME;S ;SC;13330
2019;2;3005276147;RS LUBRIFICANTES EIRELI - ME;SE;MG;96230
2019;2;3005276147;RS LUBRIFICANTES EIRELI - ME;SE;SP;327035
2019;2;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;N ;AM;118015
2019;2;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;N ;RR;474903
2019;2;3007769414;ECOLUC LUBRIFICANTES LTDA. - EPP;CO;MS;9170
2019;2;3007769414;ECOLUC LUBRIFICANTES LTDA. - EPP;CO;MT;39160
2019;2;3007769414;ECOLUC LUBRIFICANTES LTDA. - EPP;NE;AL;400
2019;2;3007769414;ECOLUC LUBRIFICANTES LTDA. - EPP;NE;BA;88488
2019;2;3007769414;ECOLUC LUBRIFICANTES LTDA. - EPP;NE;CE;200
2019;2;3007769414;ECOLUC LUBRIFICANTES LTDA. - EPP;NE;PB;3350
2019;2;3007769414;ECOLUC LUBRIFICANTES LTDA. - EPP;NE;PE;81391
2019;2;3007769414;ECOLUC LUBRIFICANTES LTDA. - EPP;NE;PI;420
2019;2;3007769414;ECOLUC LUBRIFICANTES LTDA. - EPP;NE;RN;740
2019;2;3007769414;ECOLUC LUBRIFICANTES LTDA. - EPP;NE;SE;9410
2019;2;3007769414;ECOLUC LUBRIFICANTES LTDA. - EPP;S ;PR;112113
2019;2;3007769414;ECOLUC LUBRIFICANTES LTDA. - EPP;S ;SC;600
2019;2;3007769414;ECOLUC LUBRIFICANTES LTDA. - EPP;SE;ES;17500
2019;2;3007769414;ECOLUC LUBRIFICANTES LTDA. - EPP;SE;MG;14290
2019;2;3007769414;ECOLUC LUBRIFICANTES LTDA. - EPP;SE;SP;322825
2019;2;3008310300;T.R.O. TRATAMENTO E RECICLAGEM DE OLEOS, INDUSTRIA E COMERCIO LTDA;SE;SP;24540
2019;2;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;CO;DF;11100
2019;2;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;CO;GO;460141
2019;2;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;CO;MS;89667
2019;2;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;CO;MT;197559
2019;2;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;N ;PA;257508
2019;2;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;N ;TO;147900
2019;2;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;BA;343370
2019;2;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;CE;13080
2019;2;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;MA;54700
2019;2;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;PB;68730
2019;2;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;PE;54980
2019;2;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;PI;1600
2019;2;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;RN;53880
2019;2;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;SE;100740
2019;2;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;S ;PR;1900
2019;2;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;S ;RS;115400
2019;2;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;S ;SC;57100
2019;2;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;SE;ES;170025
2019;2;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;SE;MG;1554185
2019;2;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;SE;RJ;708349
2019;2;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;SE;SP;479526
2019;2;3023821176;PROLUMINAS LUBRIFICANTES LTDA;CO;GO;117463
2019;2;3023821176;PROLUMINAS LUBRIFICANTES LTDA;CO;MT;159257
2019;2;3023821176;PROLUMINAS LUBRIFICANTES LTDA;N ;RO;19504
2019;2;3023821176;PROLUMINAS LUBRIFICANTES LTDA;N ;TO;3150
2019;2;3023821176;PROLUMINAS LUBRIFICANTES LTDA;NE;AL;66891
2019;2;3023821176;PROLUMINAS LUBRIFICANTES LTDA;NE;BA;40260
2019;2;3023821176;PROLUMINAS LUBRIFICANTES LTDA;NE;PB;19020
2019;2;3023821176;PROLUMINAS LUBRIFICANTES LTDA;NE;PE;800
2019;2;3023821176;PROLUMINAS LUBRIFICANTES LTDA;S ;PR;275170
2019;2;3023821176;PROLUMINAS LUBRIFICANTES LTDA;S ;RS;501319
2019;2;3023821176;PROLUMINAS LUBRIFICANTES LTDA;S ;SC;105637
2019;2;3023821176;PROLUMINAS LUBRIFICANTES LTDA;SE;MG;199718
2019;2;3023821176;PROLUMINAS LUBRIFICANTES LTDA;SE;RJ;202379
2019;2;3023821176;PROLUMINAS LUBRIFICANTES LTDA;SE;SP;1452992
2019;2;3028726412;TASA LUBRIFICANTES LTDA;CO;DF;589150
2019;2;3028726412;TASA LUBRIFICANTES LTDA;CO;GO;206680
2019;2;3028726412;TASA LUBRIFICANTES LTDA;CO;MS;69258
2019;2;3028726412;TASA LUBRIFICANTES LTDA;CO;MT;84900
2019;2;3028726412;TASA LUBRIFICANTES LTDA;N ;PA;2900
2019;2;3028726412;TASA LUBRIFICANTES LTDA;N ;RO;7700
2019;2;3028726412;TASA LUBRIFICANTES LTDA;N ;TO;66670
2019;2;3028726412;TASA LUBRIFICANTES LTDA;NE;AL;24600
2019;2;3028726412;TASA LUBRIFICANTES LTDA;NE;BA;185517
2019;2;3028726412;TASA LUBRIFICANTES LTDA;NE;CE;307700
2019;2;3028726412;TASA LUBRIFICANTES LTDA;NE;MA;11670
2019;2;3028726412;TASA LUBRIFICANTES LTDA;NE;PB;26500
2019;2;3028726412;TASA LUBRIFICANTES LTDA;NE;PE;175070
2019;2;3028726412;TASA LUBRIFICANTES LTDA;NE;PI;23600
2019;2;3028726412;TASA LUBRIFICANTES LTDA;NE;RN;11150
2019;2;3028726412;TASA LUBRIFICANTES LTDA;NE;SE;11200
2019;2;3028726412;TASA LUBRIFICANTES LTDA;S ;PR;61190
2019;2;3028726412;TASA LUBRIFICANTES LTDA;S ;RS;200
2019;2;3028726412;TASA LUBRIFICANTES LTDA;SE;ES;112529
2019;2;3028726412;TASA LUBRIFICANTES LTDA;SE;MG;583311
2019;2;3028726412;TASA LUBRIFICANTES LTDA;SE;RJ;853286
2019;2;3028726412;TASA LUBRIFICANTES LTDA;SE;SP;1420853
2019;2;3030676217;BIOPETRO PRESTAÇÃO DESERVIÇOS AMBIENTAIS LTDA ME.;CO;GO;200
2019;2;3030676217;BIOPETRO PRESTAÇÃO DESERVIÇOS AMBIENTAIS LTDA ME.;N ;TO;3200
2019;2;3030676217;BIOPETRO PRESTAÇÃO DESERVIÇOS AMBIENTAIS LTDA ME.;SE;ES;72645
2019;2;3030676217;BIOPETRO PRESTAÇÃO DESERVIÇOS AMBIENTAIS LTDA ME.;SE;MG;1850
2019;2;3030676217;BIOPETRO PRESTAÇÃO DESERVIÇOS AMBIENTAIS LTDA ME.;SE;RJ;1250
2019;2;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;CO;DF;111900
2019;2;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;CO;GO;350567
2019;2;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;CO;MS;468535
2019;2;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;CO;MT;570140
2019;2;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;AC;18900
2019;2;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;AM;900
2019;2;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;AP;65070
2019;2;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;PA;551191
2019;2;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;RO;84645
2019;2;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;TO;57880
2019;2;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;AL;69364
2019;2;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;BA;813035
2019;2;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;CE;347870
2019;2;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;MA;188824
2019;2;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;PB;137603
2019;2;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;PE;370306
2019;2;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;PI;128180
2019;2;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;RN;248640
2019;2;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;SE;101885
2019;2;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;S ;PR;1557328
2019;2;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;S ;RS;694100
2019;2;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;S ;SC;677935
2019;2;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SE;ES;413811
2019;2;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SE;MG;1017976
2019;2;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SE;RJ;1401043
2019;2;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SE;SP;2568216
2019;2;3049396591;LUBRASIL LUBRIFICANTES LTDA.;CO;GO;208081
2019;2;3049396591;LUBRASIL LUBRIFICANTES LTDA.;CO;MS;9180
2019;2;3049396591;LUBRASIL LUBRIFICANTES LTDA.;CO;MT;53449
2019;2;3049396591;LUBRASIL LUBRIFICANTES LTDA.;N ;PA;6100
2019;2;3049396591;LUBRASIL LUBRIFICANTES LTDA.;N ;RO;2550
2019;2;3049396591;LUBRASIL LUBRIFICANTES LTDA.;N ;TO;77210
2019;2;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;AL;105499
2019;2;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;BA;127555
2019;2;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;CE;65950
2019;2;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;MA;73250
2019;2;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;PB;33475
2019;2;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;PE;222846
2019;2;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;PI;51480
2019;2;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;RN;21300
2019;2;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;SE;32278
2019;2;3049396591;LUBRASIL LUBRIFICANTES LTDA.;S ;PR;162805
2019;2;3049396591;LUBRASIL LUBRIFICANTES LTDA.;S ;RS;3340
2019;2;3049396591;LUBRASIL LUBRIFICANTES LTDA.;S ;SC;31300
2019;2;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SE;ES;129673
2019;2;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SE;MG;414852
2019;2;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SE;RJ;57110
2019;2;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SE;SP;1417064
2019;2;3050045897;BRAZÃO LUBRIFICANTES LTDA;S ;PR;59770
2019;2;3050045897;BRAZÃO LUBRIFICANTES LTDA;S ;RS;120000
2019;2;3050045897;BRAZÃO LUBRIFICANTES LTDA;SE;MG;64660
2019;2;3050045897;BRAZÃO LUBRIFICANTES LTDA;SE;RJ;3020
2019;2;3050045897;BRAZÃO LUBRIFICANTES LTDA;SE;SP;409169
2019;2;3059723874;LUBRIFICANTES FENIX LTDA;CO;DF;192300
2019;2;3059723874;LUBRIFICANTES FENIX LTDA;CO;GO;158500
2019;2;3059723874;LUBRIFICANTES FENIX LTDA;CO;MS;122700
2019;2;3059723874;LUBRIFICANTES FENIX LTDA;CO;MT;102790
2019;2;3059723874;LUBRIFICANTES FENIX LTDA;N ;PA;212850
2019;2;3059723874;LUBRIFICANTES FENIX LTDA;N ;RO;60800
2019;2;3059723874;LUBRIFICANTES FENIX LTDA;N ;TO;88560
2019;2;3059723874;LUBRIFICANTES FENIX LTDA;NE;AL;133270
2019;2;3059723874;LUBRIFICANTES FENIX LTDA;NE;BA;88400
2019;2;3059723874;LUBRIFICANTES FENIX LTDA;NE;CE;87920
2019;2;3059723874;LUBRIFICANTES FENIX LTDA;NE;PB;44090
2019;2;3059723874;LUBRIFICANTES FENIX LTDA;NE;SE;134500
2019;2;3059723874;LUBRIFICANTES FENIX LTDA;S ;PR;389700
2019;2;3059723874;LUBRIFICANTES FENIX LTDA;S ;RS;282900
2019;2;3059723874;LUBRIFICANTES FENIX LTDA;S ;SC;394100
2019;2;3059723874;LUBRIFICANTES FENIX LTDA;SE;ES;44100
2019;2;3059723874;LUBRIFICANTES FENIX LTDA;SE;MG;163200
2019;2;3059723874;LUBRIFICANTES FENIX LTDA;SE;RJ;91700
2019;2;3059723874;LUBRIFICANTES FENIX LTDA;SE;SP;1496400
2019;2;3068377894;QUÍMICA INDUSTRIAL SUPPLY LTDA;CO;MS;500
2019;2;3068377894;QUÍMICA INDUSTRIAL SUPPLY LTDA;S ;PR;2000
2019;2;3068377894;QUÍMICA INDUSTRIAL SUPPLY LTDA;SE;SP;15390
2019;2;3084527274;ETERNAL INDÚSTRIA, COMÉRCIO, SERVIÇOS E TRATAMENTO DE RESÍDUOS DA AMAZÔNIA LTDA;N ;AM;1059989
2019;2;3084527274;ETERNAL INDÚSTRIA, COMÉRCIO, SERVIÇOS E TRATAMENTO DE RESÍDUOS DA AMAZÔNIA LTDA;N ;PA;20362
2019;2;3084527274;ETERNAL INDÚSTRIA, COMÉRCIO, SERVIÇOS E TRATAMENTO DE RESÍDUOS DA AMAZÔNIA LTDA;N ;RR;32280
2019;2;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;CO;MS;24800
2019;2;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;NE;PB;170
2019;2;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;S ;PR;311156
2019;2;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;S ;RS;955246
2019;2;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;S ;SC;306840
2019;2;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;SE;SP;1350
2019;2;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;S ;PR;328575
2019;2;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;S ;RS;252160
