Ano;Mês;Código do Produto;Descrição do Produto;Região do Produtor;UF do Produtor;Código da Operação;Descrição da Operação;Volume(L)
2018;9;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUDESTE;RJ;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-4346166
2018;9;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;3500058
2018;9;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUDESTE;SP;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-172661
2018;9;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUL;PR;1021004;PRODUÇÃO POR MISTURA;547089
2018;9;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUL;PR;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-215199
2018;9;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUL;RS;1021004;PRODUÇÃO POR MISTURA;58141
2018;9;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;CENTRO OESTE;MS;1021004;PRODUÇÃO POR MISTURA;14360
2018;9;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;CENTRO OESTE;MT;1021004;PRODUÇÃO POR MISTURA;7920
2018;9;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;68142
2018;9;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;NORTE;AM;1021004;PRODUÇÃO POR MISTURA;349000
2018;9;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;920322
2018;9;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUDESTE;MG;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-11716
2018;9;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;7217425
2018;9;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUDESTE;RJ;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-923274
2018;9;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;8049765
2018;9;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUDESTE;SP;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-1774518
2018;9;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUL;PR;1021004;PRODUÇÃO POR MISTURA;632568
2018;9;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUL;PR;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-196412
2018;9;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUL;RS;1021004;PRODUÇÃO POR MISTURA;18445
2018;10;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;58670
2018;10;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;70829
2018;10;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;3305833
2018;10;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUDESTE;RJ;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-857615
2018;10;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;1182524
2018;10;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUDESTE;SP;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-152581
2018;10;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUL;PR;1021004;PRODUÇÃO POR MISTURA;8284
2018;10;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUL;RS;1021004;PRODUÇÃO POR MISTURA;19063
2018;10;620101004;ISOLANTE TIPO A;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;2058842
2018;10;620101004;ISOLANTE TIPO A;SUDESTE;RJ;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-227158
2018;10;620101004;ISOLANTE TIPO A;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;227879
2018;10;620101004;ISOLANTE TIPO A;SUDESTE;SP;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-57810
2018;10;620101005;ISOLANTE TIPO B;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;808062
2018;10;620101005;ISOLANTE TIPO B;SUDESTE;SP;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-2
2018;10;620301001;ÓLEOS LUBRIFICANTES MARÍTIMOS;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;800
2018;10;620301001;ÓLEOS LUBRIFICANTES MARÍTIMOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;2333799
2018;10;620301001;ÓLEOS LUBRIFICANTES MARÍTIMOS;SUDESTE;RJ;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-409054
2018;10;620301001;ÓLEOS LUBRIFICANTES MARÍTIMOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;58600
2018;10;620301001;ÓLEOS LUBRIFICANTES MARÍTIMOS;SUDESTE;SP;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-59223
2018;10;620401001;ÓLEOS LUBRIFICANTES FERROVIÁRIOS;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;59800
2018;10;620401001;ÓLEOS LUBRIFICANTES FERROVIÁRIOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;750445
2018;10;620401001;ÓLEOS LUBRIFICANTES FERROVIÁRIOS;SUDESTE;RJ;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-60255
2018;10;620401001;ÓLEOS LUBRIFICANTES FERROVIÁRIOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;2180
2018;10;620501001;CICLO OTTO;CENTRO OESTE;MS;1021004;PRODUÇÃO POR MISTURA;91669
2018;10;620501001;CICLO OTTO;CENTRO OESTE;MT;1021004;PRODUÇÃO POR MISTURA;8200
2018;10;620501001;CICLO OTTO;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;461826
2018;10;620501001;CICLO OTTO;NORTE;AM;1021004;PRODUÇÃO POR MISTURA;118688
2018;10;620501001;CICLO OTTO;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;3499733
2018;10;620501001;CICLO OTTO;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;22204599
2018;10;620501001;CICLO OTTO;SUDESTE;RJ;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-6419322
2018;10;620501001;CICLO OTTO;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;7760067
2018;10;620501001;CICLO OTTO;SUDESTE;SP;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-1229623
2018;10;620501001;CICLO OTTO;SUL;PR;1021004;PRODUÇÃO POR MISTURA;1886478
2018;10;620501001;CICLO OTTO;SUL;PR;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-1145413
2018;10;620501002;CICLO DIESEL;CENTRO OESTE;MS;1021004;PRODUÇÃO POR MISTURA;11216
2018;10;620501002;CICLO DIESEL;CENTRO OESTE;MT;1021004;PRODUÇÃO POR MISTURA;2960
2018;10;620501002;CICLO DIESEL;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;146542
2018;10;620501002;CICLO DIESEL;NORTE;AM;1021004;PRODUÇÃO POR MISTURA;109640
2018;10;620501002;CICLO DIESEL;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;2760024
2018;10;620501002;CICLO DIESEL;SUDESTE;MG;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-3640
2018;10;620501002;CICLO DIESEL;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;20691959
2018;10;620501002;CICLO DIESEL;SUDESTE;RJ;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-4372843
2018;10;620501002;CICLO DIESEL;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;2556892
2018;10;620501002;CICLO DIESEL;SUDESTE;SP;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-337034
2018;10;620501002;CICLO DIESEL;SUL;PR;1021004;PRODUÇÃO POR MISTURA;626141
2018;10;620501002;CICLO DIESEL;SUL;PR;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-304551
2018;10;620501002;CICLO DIESEL;SUL;RS;1021004;PRODUÇÃO POR MISTURA;96480
2018;10;620502001;MOTORES 2 TEMPOS;NORTE;AM;1021004;PRODUÇÃO POR MISTURA;4824
2018;10;620502001;MOTORES 2 TEMPOS;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;7248
2018;10;620502001;MOTORES 2 TEMPOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;992216
2018;10;620502001;MOTORES 2 TEMPOS;SUDESTE;RJ;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-111881
2018;10;620502001;MOTORES 2 TEMPOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;396294
2018;10;620502001;MOTORES 2 TEMPOS;SUDESTE;SP;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-8598
2018;10;620502001;MOTORES 2 TEMPOS;SUL;PR;1021004;PRODUÇÃO POR MISTURA;17625
2018;10;620502001;MOTORES 2 TEMPOS;SUL;RS;1021004;PRODUÇÃO POR MISTURA;1280
2018;10;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;370629
2018;10;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;NORTE;AM;1021004;PRODUÇÃO POR MISTURA;73440
2018;10;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;3405666
2018;10;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUDESTE;MG;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-20361
2018;10;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;22927775
2018;10;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUDESTE;RJ;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-4919784
2018;10;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;4579141
2018;10;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUDESTE;SP;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-220676
2018;10;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUL;PR;1021004;PRODUÇÃO POR MISTURA;690383
2018;10;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUL;PR;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-265100
2018;10;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUL;RS;1021004;PRODUÇÃO POR MISTURA;61956
2018;10;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;CENTRO OESTE;MS;1021004;PRODUÇÃO POR MISTURA;16258
2018;10;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;CENTRO OESTE;MS;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-1368
2018;10;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;78425
2018;10;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;NORTE;AM;1021004;PRODUÇÃO POR MISTURA;365240
2018;10;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;1169019
2018;10;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUDESTE;MG;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-21251
2018;10;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;6642429
2018;10;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUDESTE;RJ;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-1007393
2018;10;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;8141222
2018;10;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUDESTE;SP;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-1588888
2018;10;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUL;PR;1021004;PRODUÇÃO POR MISTURA;824631
2018;10;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUL;PR;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-265274
2018;10;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUL;RS;1021004;PRODUÇÃO POR MISTURA;42772
2018;11;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;91598
2018;11;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;119977
2018;11;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUDESTE;MG;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-4200
2018;11;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;2800290
2018;11;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUDESTE;RJ;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-652458
2018;11;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;928897
2018;11;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUDESTE;SP;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-118931
2018;11;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUL;PR;1021004;PRODUÇÃO POR MISTURA;2100
2018;11;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUL;RS;1021004;PRODUÇÃO POR MISTURA;26611
2018;11;620101004;ISOLANTE TIPO A;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;3000
2018;11;620101004;ISOLANTE TIPO A;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;3355889
2018;11;620101004;ISOLANTE TIPO A;SUDESTE;RJ;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-283805
2018;11;620101004;ISOLANTE TIPO A;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;229487
2018;11;620101004;ISOLANTE TIPO A;SUDESTE;SP;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-91255
2018;11;620101005;ISOLANTE TIPO B;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;623272
2018;11;620101005;ISOLANTE TIPO B;SUDESTE;SP;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-179
2018;11;620301001;ÓLEOS LUBRIFICANTES MARÍTIMOS;CENTRO OESTE;MS;1021004;PRODUÇÃO POR MISTURA;1620
2018;11;620301001;ÓLEOS LUBRIFICANTES MARÍTIMOS;CENTRO OESTE;MT;1021004;PRODUÇÃO POR MISTURA;1024
2018;11;620301001;ÓLEOS LUBRIFICANTES MARÍTIMOS;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;18800
2018;11;620301001;ÓLEOS LUBRIFICANTES MARÍTIMOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;1641011
2018;11;620301001;ÓLEOS LUBRIFICANTES MARÍTIMOS;SUDESTE;RJ;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-367843
2018;11;620301001;ÓLEOS LUBRIFICANTES MARÍTIMOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;91125
2018;11;620301001;ÓLEOS LUBRIFICANTES MARÍTIMOS;SUDESTE;SP;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-84550
2018;11;620401001;ÓLEOS LUBRIFICANTES FERROVIÁRIOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;861711
2018;11;620401001;ÓLEOS LUBRIFICANTES FERROVIÁRIOS;SUDESTE;RJ;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-81568
2018;11;620501001;CICLO OTTO;CENTRO OESTE;MS;1021004;PRODUÇÃO POR MISTURA;59366
2018;11;620501001;CICLO OTTO;CENTRO OESTE;MT;1021004;PRODUÇÃO POR MISTURA;5520
2018;11;620501001;CICLO OTTO;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;281980
2018;11;620501001;CICLO OTTO;NORTE;AM;1021004;PRODUÇÃO POR MISTURA;122240
2018;11;620501001;CICLO OTTO;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;2519566
2018;11;620501001;CICLO OTTO;SUDESTE;MG;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-9360
2018;11;620501001;CICLO OTTO;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;23843220
2018;11;620501001;CICLO OTTO;SUDESTE;RJ;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-8046466
2018;11;620501001;CICLO OTTO;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;6543096
2018;11;620501001;CICLO OTTO;SUDESTE;SP;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-965499
2018;11;620501001;CICLO OTTO;SUL;PR;1021004;PRODUÇÃO POR MISTURA;1590291
2018;11;620501001;CICLO OTTO;SUL;PR;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-892699
2018;11;620501001;CICLO OTTO;SUL;RS;1021004;PRODUÇÃO POR MISTURA;3672
2018;11;620501002;CICLO DIESEL;CENTRO OESTE;MS;1021004;PRODUÇÃO POR MISTURA;8641
2018;11;620501002;CICLO DIESEL;CENTRO OESTE;MT;1021004;PRODUÇÃO POR MISTURA;6212
2018;11;620501002;CICLO DIESEL;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;214560
2018;11;620501002;CICLO DIESEL;NORTE;AM;1021004;PRODUÇÃO POR MISTURA;152468
2018;11;620501002;CICLO DIESEL;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;2573388
2018;11;620501002;CICLO DIESEL;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;19197577
2018;11;620501002;CICLO DIESEL;SUDESTE;RJ;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-3857108
2018;11;620501002;CICLO DIESEL;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;2520730
2018;11;620501002;CICLO DIESEL;SUDESTE;SP;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-189734
2018;11;620501002;CICLO DIESEL;SUL;PR;1021004;PRODUÇÃO POR MISTURA;516463
2018;11;620501002;CICLO DIESEL;SUL;PR;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-228401
2018;11;620501002;CICLO DIESEL;SUL;RS;1021004;PRODUÇÃO POR MISTURA;98660
2018;11;620502001;MOTORES 2 TEMPOS;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;1810
2018;11;620502001;MOTORES 2 TEMPOS;NORTE;AM;1021004;PRODUÇÃO POR MISTURA;3528
2018;11;620502001;MOTORES 2 TEMPOS;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;17124
2018;11;620502001;MOTORES 2 TEMPOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;601164
2018;11;620502001;MOTORES 2 TEMPOS;SUDESTE;RJ;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-62171
2018;11;620502001;MOTORES 2 TEMPOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;248901
2018;11;620502001;MOTORES 2 TEMPOS;SUDESTE;SP;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-20
2018;11;620502001;MOTORES 2 TEMPOS;SUL;PR;1021004;PRODUÇÃO POR MISTURA;11974
2018;11;620502001;MOTORES 2 TEMPOS;SUL;PR;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-2944
2018;11;620502001;MOTORES 2 TEMPOS;SUL;RS;1021004;PRODUÇÃO POR MISTURA;1000
2018;11;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;402235
2018;11;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;NORTE;AM;1021004;PRODUÇÃO POR MISTURA;119755
2018;11;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;3279608
2018;11;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUDESTE;MG;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-37338
2018;11;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;20734563
2018;11;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUDESTE;RJ;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-4200535
2018;11;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;4734270
2018;11;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUDESTE;SP;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-239229
2018;11;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUL;PR;1021004;PRODUÇÃO POR MISTURA;596422
2018;11;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUL;PR;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-216938
2018;11;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUL;RS;1021004;PRODUÇÃO POR MISTURA;44024
2018;11;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;CENTRO OESTE;MS;1021004;PRODUÇÃO POR MISTURA;15120
2018;11;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;CENTRO OESTE;MT;1021004;PRODUÇÃO POR MISTURA;22752
2018;11;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;81456
2018;11;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;NORTE;AM;1021004;PRODUÇÃO POR MISTURA;374990
2018;11;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;1542399
2018;11;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUDESTE;MG;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-56496
2018;11;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;5166218
2018;11;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUDESTE;RJ;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-812807
2018;11;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;7893919
2018;11;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUDESTE;SP;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-1731681
2018;11;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUL;PR;1021004;PRODUÇÃO POR MISTURA;711544
2018;11;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUL;PR;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-242865
2018;11;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUL;RS;1021004;PRODUÇÃO POR MISTURA;24306
2018;12;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;48000
2018;12;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;108545
2018;12;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUDESTE;MG;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-5400
2018;12;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;2913850
2018;12;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUDESTE;RJ;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-614541
2018;12;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;667996
2018;12;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUDESTE;SP;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-107797
2018;12;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUL;PR;1021004;PRODUÇÃO POR MISTURA;1400
2018;12;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUL;RS;1021004;PRODUÇÃO POR MISTURA;9006
2018;12;620101004;ISOLANTE TIPO A;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;1299689
2018;12;620101004;ISOLANTE TIPO A;SUDESTE;RJ;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-381456
2018;12;620101004;ISOLANTE TIPO A;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;188097
2018;12;620101004;ISOLANTE TIPO A;SUDESTE;SP;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-82645
2018;12;620101005;ISOLANTE TIPO B;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;700389
2018;12;620101005;ISOLANTE TIPO B;SUDESTE;SP;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-78
2018;12;620301001;ÓLEOS LUBRIFICANTES MARÍTIMOS;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;25800
2018;12;620301001;ÓLEOS LUBRIFICANTES MARÍTIMOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;1732439
2018;12;620301001;ÓLEOS LUBRIFICANTES MARÍTIMOS;SUDESTE;RJ;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-424019
2018;12;620301001;ÓLEOS LUBRIFICANTES MARÍTIMOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;37797
2018;12;620301001;ÓLEOS LUBRIFICANTES MARÍTIMOS;SUDESTE;SP;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-14768
2018;12;620401001;ÓLEOS LUBRIFICANTES FERROVIÁRIOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;510172
2018;12;620401001;ÓLEOS LUBRIFICANTES FERROVIÁRIOS;SUDESTE;RJ;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-30748
2018;12;620501001;CICLO OTTO;CENTRO OESTE;MS;1021004;PRODUÇÃO POR MISTURA;37029
